ScorangerTests/FingeringDiagramTests/testAPageWithNoFingeringsIsReturnedUnchanged()	0.0
ScorangerTests/FingeringDiagramTests/testAScoreWithNoVersesIsLeftAlone()	0.0
ScorangerTests/FingeringDiagramTests/testAShortUntaggedRunIsLeftAsWords()	0.0
ScorangerTests/FingeringDiagramTests/testASungLyricIsNotMoved()	0.0
ScorangerTests/FingeringDiagramTests/testAnEvenColumnGivesItsOwnSpacing()	0.0
ScorangerTests/FingeringDiagramTests/testAnUntaggedColumnFromAnEarlierBuildIsStillDrawn()	0.0
ScorangerTests/FingeringDiagramTests/testAnUntaggedColumnIsAlsoMovedAbove()	0.0
ScorangerTests/FingeringDiagramTests/testAnUntaggedColumnWithAnOctaveMarkStillDraws()	0.0
ScorangerTests/FingeringDiagramTests/testColumnsAreSeparatedByTheirNotePosition()	0.0
ScorangerTests/FingeringDiagramTests/testCoveredHoleBecomesAFilledShape()	0.0
ScorangerTests/FingeringDiagramTests/testDiagramScalesWithTheEngraving()	0.0
ScorangerTests/FingeringDiagramTests/testEveryHoleOfAColumnIsDrawn()	0.0
ScorangerTests/FingeringDiagramTests/testEverythingScalesWithTheStaff()	0.0
ScorangerTests/FingeringDiagramTests/testFingeringVersesAreMovedAboveTheStaff()	0.0
ScorangerTests/FingeringDiagramTests/testHalfHoleGetsBothARingAndAFill()	0.0
ScorangerTests/FingeringDiagramTests/testNothingToMeasureGivesZeroRatherThanAGuess()	0.0
ScorangerTests/FingeringDiagramTests/testOpenHoleBecomesAStrokedRing()	0.0
ScorangerTests/FingeringDiagramTests/testRadiusComesFromTheGlyphNotTheZeroSizedTextElement()	0.0
ScorangerTests/FingeringDiagramTests/testTheColumnHangsFromItsBottomRow()	0.0
ScorangerTests/FingeringDiagramTests/testTheColumnLosesAboutHalfItsFootprint()	0.0
ScorangerTests/FingeringDiagramTests/testTheDiagramIsAboutHalfTheGlyphItReplaces()	0.0
ScorangerTests/FingeringDiagramTests/testTheDiagramSizeIsHalfTheTextItReplaces()	0.0
ScorangerTests/FingeringDiagramTests/testTheDiagramSizeIsUnchangedFromWhatShipped()	0.0
ScorangerTests/FingeringDiagramTests/testTheHolesDoNotTouchOnceTheRowsAreTightened()	0.0
ScorangerTests/FingeringDiagramTests/testTheHolesGotBiggerNotSmaller()	0.0
ScorangerTests/FingeringDiagramTests/testTheOctaveMarkHangsBelowTheSharedBaseline()	0.0
ScorangerTests/FingeringDiagramTests/testTheOctaveMarkIsCentredOnItsColumn()	0.0
ScorangerTests/FingeringDiagramTests/testTheOctaveMarkScalesWithTheCircles()	0.0
ScorangerTests/FingeringDiagramTests/testTheOctaveMarkStaysAsText()	0.0
ScorangerTests/FingeringDiagramTests/testTheOctaveMarkTravelsWithItsColumn()	0.0
ScorangerTests/FingeringDiagramTests/testThePitchIgnoresTheOctaveMarkHangingBelow()	0.0
ScorangerTests/FingeringDiagramTests/testVersesOnAChordAreMovedToo()	0.0
ScorangerTests/FolderImportTests/testAnEmptyFolderPlansNothing()	0.0
ScorangerTests/FolderImportTests/testAnUnexpectedShapeIsRefused()	0.0
ScorangerTests/FolderImportTests/testIgnoredFilesAreCounted()	0.0
ScorangerTests/FolderImportTests/testItDecodesPiecesAndTheirArrangements()	0.0
